instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
56980,San Holo,Still Looking,45,0.015,0.608,272143,0.7829999999999999,0.000846,0.354,-5.924,0.133,139.994,0.41,5
39583,CZARFACE,Masked Superstars,48,0.0055,0.597,197358,0.652,0,0.218,-10.106,0.476,90.089,0.445,6
29586,Flux Pavilion,Emotional - Virtual Riot Remix,34,0.0143,0.502,268000,0.8690000000000001,0.00691,0.291,-3.899,0.0981,150.119,0.415,5
82556,Dillon Francis,Need You,53,0.00171,0.721,197442,0.925,0.0545,0.547,-3.208,0.196,111.961,0.37,5
21245,Jaared,Dreaming of You,31,0.0115,0.535,260947,0.505,0.0428,0.257,-5.604,0.0279,131.715,0.0701,7
44258,Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Der Hölle Rache kocht in meinem Herzen (Live)",0,0.88,0.391,180440,0.198,2.39e-05,0.6779999999999999,-18.481,0.133,78.525,0.243,3
66901,Wolfgang Amadeus Mozart,"Violin Sonata No. 19 in E-Flat Major, K. 302: II. Rondo. Andante grazioso",21,0.988,0.342,343347,0.0697,0.206,0.111,-21.539,0.0392,137.151,0.349,3
41119,Emancipator,Anthem,48,0.785,0.467,340000,0.517,0.936,0.0926,-9.914,0.0366,170.032,0.314,7
82211,empty_field,Sleepyhead,62,0.0892,0.568,174760,0.7190000000000001,1.84e-06,0.233,-5.406,0.0354,106.036,0.539,0
21191,majiko,Scratch the world,20,0.285,0.529,242587,0.748,0.0041,0.22,-8.187,0.411,220.276,0.7190000000000001,1
90504,Des Rocs,"Maybe, I",49,0.203,0.494,186748,0.6729999999999999,0,0.0914,-5.46,0.0514,65.101,0.415,2
38604,Avenged Sevenfold,Lost,49,5.8200000000000005e-05,0.214,301507,0.955,0.00015,0.0973,-3.576,0.0687,179.997,0.3929999999999999,0
62678,Julian Lage,Peru,31,0.975,0.437,174747,0.27,0.912,0.1119999999999999,-16.524,0.0418,127.686,0.607,7
35106,Fuel,Falls On Me,44,9.7e-05,0.327,254347,0.7929999999999999,0.239,0.107,-6.484,0.0367,164.262,0.174,0
25618,Eve,Caravan,27,5.96e-05,0.413,278546,0.8690000000000001,0.00102,0.088,-4.904,0.0567,175.873,0.722,1
20732,Eric Whitacre,Deep Field - Complete Version,33,0.701,0.0616,1390613,0.118,0.897,0.163,-19.31,0.0499,52.753,0.0274,3
34229,Tedeschi Trucks Band,"Within You, Without You - Live",32,0.7809999999999999,0.4579999999999999,149800,0.29,0.162,0.568,-13.498,0.0371,136.404,0.405,2
34111,Jonny Greenwood,Phantom Thread II,39,0.978,0.372,234840,0.0706,0.283,0.0809,-16.192,0.036,79.32600000000001,0.135,3
89768,PnB Rock,Nowadays,58,0.3379999999999999,0.721,184892,0.695,0,0.209,-4.238,0.0608,90.014,0.358,8
31108,The Score,Going Home,50,0.00746,0.619,198480,0.848,0,0.126,-3.822,0.0269,90.00200000000001,0.5429999999999999,0
57844,Big K.R.I.T.,1999 (feat. Lloyd),52,0.0887,0.6990000000000001,222951,0.7,0,0.0771,-6.508,0.212,158.026,0.534,0
37406,Eva Cassidy,Over The Rainbow,52,0.901,0.291,301080,0.17,0.0338,0.113,-14.442,0.0284,92.675,0.1169999999999999,7
40313,Godsmack,When Legends Rise,64,0.000236,0.44,172826,0.916,1.94e-05,0.0897,-4.222,0.266,124.099,0.401,8
21794,BØRNS,Electric Love,74,0.00543,0.611,218107,0.797,0.00137,0.26,-7.627,0.0533,120.041,0.518,9
27909,Parmalee,Already Callin' You Mine,53,0.0504,0.59,184387,0.887,0,0.132,-2.634,0.0353,120.061,0.679,4
72767,Thousand Foot Krutch,Fly On the Wall,53,0.00277,0.612,242773,0.6659999999999999,0,0.286,-5.866,0.0317,120.048,0.353,9
50285,Nanahira,Yasai Mashi Ninniku Abura Oome - Oobutaw Ver.,14,0.0209,0.475,213013,0.989,0.0791,0.32,-1.112,0.32,179.96200000000002,0.3289999999999999,1
65009,C-Kan,Esta Vida Me Encanta,59,0.162,0.8759999999999999,309969,0.5579999999999999,0,0.103,-5.972,0.166,78.492,0.79,6
86210,"Hank Williams, Jr.",Man Of Steel,40,0.0384,0.595,219627,0.4,0.000331,0.267,-14.842,0.0277,81.711,0.784,4
89631,Snoop Dogg,French Inhale - feat. Mike Posner,59,0.1369999999999999,0.634,159360,0.862,0,0.119,-5.421,0.132,80.744,0.411,6
65423,Thomas Rhett,When We’re 80,54,0.0371,0.725,176987,0.687,5.27e-06,0.1009999999999999,-4.806,0.0247,95.007,0.655,9
84812,Hopsin,Hell's Carol,62,0.174,0.5579999999999999,164405,0.794,0,0.157,-5.947,0.304,184.545,0.431,8
71361,Gábor Szabó,San Franciscan Nights,42,0.85,0.564,203040,0.22,0.0172,0.111,-18.97,0.0421,94.189,0.45,7
82925,May J.,A Whole New World,33,0.77,0.423,291373,0.351,0,0.375,-7.761,0.0301,102.947,0.127,1
28740,Nobuo Uematsu,Desert Moon Defied,18,0.000203,0.215,199704,0.949,0.821,0.105,-7.572,0.0606,119.696,0.508,1
74864,Drake,Blem,69,0.0521,0.7240000000000001,216558,0.5479999999999999,7.4e-06,0.104,-8.062,0.0497,98.017,0.392,6
26094,KAYTRANADA,At All,47,0.0399,0.898,287249,0.471,0.698,0.0694,-10.13,0.519,120.099,0.41,0
82958,The Bellamy Brothers,Let Your Love Flow,65,0.0611,0.679,198760,0.5529999999999999,7.16e-06,0.139,-14.687,0.0316,109.071,0.946,4
33934,Buena Vista Social Club,De Camino a La Vereda - Live,43,0.619,0.373,298653,0.87,2.85e-06,0.926,-7.057,0.0913,169.12599999999998,0.8170000000000001,7
82389,The Neighbourhood,Wiped Out!,59,0.0113,0.5710000000000001,373373,0.737,0.000477,0.3,-6.53,0.027,127.975,0.0656,9
91098,Wolfgang Amadeus Mozart,"Symphony No.39 In E Flat, K.543: 3. Menuetto (Allegretto)",46,0.987,0.37,263493,0.0896,0.94,0.1169999999999999,-19.157,0.041,158.40200000000002,0.373,3
62114,Antonín Dvořák,"Dvorák : Symphony No.9 in E minor 'From the New World', Op.95 B178 : IV Allegro con fuoco",33,0.899,0.253,705080,0.128,0.919,0.144,-16.361,0.0349,131.842,0.0827,3
86469,Rage Against The Machine,"Killing in the Name - Live at the Grand Olympic Auditorium, Los Angeles, CA - September 2000",46,0.152,0.32,303760,0.978,3.97e-06,0.785,-2.278,0.161,92.547,0.556,0
47218,Luigi Boccherini,"String Quintet in C Major, Op. 30, No. 6, G. 324, ""La musica notturna delle strade di Madrid"": IV. Allegro vivo, ""Los Manolos""",34,0.988,0.579,131326,0.201,0.835,0.178,-19.414,0.0665,96.041,0.365,3
32359,The Prodigy,Climbatize,50,0.000513,0.561,398333,0.951,0.909,0.0826,-5.854,0.0581,129.041,0.0726,5
66715,Johannes Brahms,"Serenade No. 2 in A Major, Op. 16: I. Allegro moderato",0,0.988,0.136,580747,0.0948,0.91,0.1119999999999999,-21.015,0.0395,83.07799999999999,0.0465,3
41358,empty_field,"Requiem, K. 626: Hostias",35,0.958,0.157,239547,0.134,0.129,0.1159999999999999,-22.462,0.0342,95.399,0.0388,3
90149,Yoshihisa Hirano,根性出して!,23,0.889,0.5529999999999999,82307,0.4379999999999999,0.00361,0.307,-7.803,0.031,130.719,0.77,1
79204,Jauz,Fade,36,0.00449,0.3989999999999999,285000,0.7340000000000001,0.000623,0.132,-5.241,0.145,173.851,0.2339999999999999,5
73838,Linkin Park,In Pieces,51,0.009,0.508,218013,0.8859999999999999,2.13e-06,0.136,-6.074,0.0408,160.11,0.79,0
29133,Hopsin,Sag My Pants,59,0.171,0.871,219089,0.5670000000000001,0,0.0551,-9.264,0.364,97.422,0.794,8
83574,Saba,BUSY / SIRENS,59,0.471,0.667,329542,0.465,0,0.1009999999999999,-10.337,0.342,133.859,0.474,0
82212,for KING & COUNTRY,God Only Knows (GATTÜSO Remix),45,0.00377,0.545,198371,0.889,2.99e-05,0.103,-4.42,0.0448,144.039,0.429,0
61304,Nanahira,Onegai!Kon kon Oinarisama,23,0.0258,0.563,244536,0.992,0.131,0.136,-2.736,0.29,174.93200000000002,0.5529999999999999,1
22048,Paul Oakenfold,Planet Rock - Swordfish Mix,26,0.000148,0.628,467293,0.865,0.292,0.1989999999999999,-7.79,0.0416,126.809,0.447,5
90279,Nicki Minaj,Did It On’em,54,0.0445,0.5589999999999999,212347,0.414,0,0.204,-7.032,0.351,155.94899999999998,0.472,8
31724,Tech N9ne,Burn It Down,49,0.0457,0.66,230107,0.607,0,0.32,-7.74,0.0498,125.992,0.308,8
58282,Queen,Heaven For Everyone - Remastered 2011,53,0.316,0.588,336160,0.444,2.52e-06,0.158,-9.537,0.0308,110.203,0.247,9
78535,Rend Collective,Rescuer (Good News),49,0.3979999999999999,0.494,208800,0.72,0,0.341,-5.093,0.0568,152.049,0.5529999999999999,0
29294,Pitbull,Time of Our Lives,77,0.0921,0.72,229360,0.802,0,0.6940000000000001,-5.797,0.0582,124.043,0.723,8
53523,ATLiens,Witch Doctor,25,0.3289999999999999,0.7809999999999999,204923,0.911,4.82e-06,0.0949,-3.269,0.348,130.066,0.235,5
39389,Jimmy Durante,As Time Goes By,55,0.557,0.406,148373,0.226,0.0116,0.347,-11.188,0.0293,80.48899999999999,0.247,7
60490,Raphael Saadiq,Love That Girl,58,0.0136,0.71,184413,0.674,1.73e-05,0.0366,-5.393,0.0352,124.033,0.7,6
83779,Shai Maestro,The Dream Thief,55,0.898,0.271,509120,0.222,0.925,0.108,-22.303,0.0331,100.012,0.115,7
53884,Blake Shelton,Never Lovin' You,42,0.0173,0.593,278600,0.713,0.0647,0.128,-6.227,0.0247,78.998,0.522,4
73575,The White Stripes,Jimmy The Exploder,34,0.0793,0.354,149067,0.862,0.7140000000000001,0.173,-2.436,0.0919,128.359,0.3939999999999999,2
23733,Robert Schumann,"Adagio And Allegro In A Flat Major, Op. 70: 1. Langsam, mit innigem Ausdruck",31,0.994,0.147,257000,0.00978,0.915,0.109,-29.588,0.0404,84.478,0.0474,3
69896,Sergei Rachmaninoff,"Rhapsody On a Theme of Paganini, Op. 43: I. Introduction - Variation I - Theme - Variation II, III",30,0.972,0.368,94040,0.0147,0.0245,0.6409999999999999,-33.271,0.0349,71.81,0.537,3
62113,The Damn Quails,Me and the Whiskey,38,0.0369,0.611,248896,0.456,1.28e-05,0.342,-7.684,0.0271,124.06,0.349,4
26298,Vince Guaraldi,The Great Pumpkin Waltz - Reprise,31,0.964,0.492,83267,0.278,0.941,0.172,-15.384,0.0381,130.981,0.253,7
74435,Toby Keith,Made In America,60,0.0413,0.497,193133,0.726,0,0.109,-6.08,0.0303,172.107,0.356,4
45988,Jin,Yukei Yesterday,37,0.094,0.73,257201,0.905,0,0.152,-2.754,0.157,129.058,0.905,1
54878,Gramatik,Tearin' It Up,44,0.0965,0.843,256438,0.889,0.115,0.0389,-4.385,0.135,106.938,0.556,7
88565,The Cars,Let's Go,55,0.00824,0.6509999999999999,213173,0.83,0.0429,0.0837,-8.785,0.0316,131.282,0.917,9
36153,Joyner Lucas,Say Hello to Adele,51,0.285,0.755,236044,0.8440000000000001,0,0.584,-5.169,0.3429999999999999,82.905,0.509,8
41194,Blue States,Season Song,36,0.0207,0.574,255147,0.88,0.0286,0.201,-7.05,0.035,96.008,0.857,5
56844,The Brecker Brothers,Some Skunk Funk,37,0.397,0.6829999999999999,350507,0.8690000000000001,0.787,0.1669999999999999,-3.398,0.119,131.252,0.8490000000000001,7
80442,Five Finger Death Punch,I.M.Sin,39,6.03e-06,0.524,219024,0.993,4.65e-06,0.0867,-2.951,0.185,140.006,0.177,0
32106,Etta James,"Do Right Woman, Do Right Man",43,0.367,0.428,179893,0.346,1.76e-05,0.231,-9.722,0.0297,144.32,0.415,2
48359,Rozen,Final Hours,21,0.949,0.21,169893,0.351,0.8809999999999999,0.256,-18.681,0.0299,84.633,0.355,1
75162,(Sandy) Alex G,Sarah (Bonus Track),46,0.514,0.65,176147,0.6859999999999999,0.000188,0.138,-5.198,0.0314,124.023,0.497,0
21659,Faces,Stay with Me - 2008 Remaster,31,0.0486,0.2739999999999999,279320,0.88,0.141,0.16,-8.154,0.0465,181.879,0.826,2
58158,Fatboy Slim,The Rockafeller Skank - Short Edit,41,0.00476,0.5720000000000001,241467,0.987,0.00679,0.348,-6.259,0.281,152.636,0.126,5
40571,Kora (CA),Wahiba - Original,38,0.0566,0.903,441866,0.315,0.79,0.0827,-14.064,0.086,115.015,0.192,5
33558,Sidney Bechet,Si tu vois ma mère - Slow,53,0.8109999999999999,0.46,193573,0.379,0.866,0.552,-12.862,0.0402,79.53,0.61,7
83212,Tyga,Girls Have Fun (feat. G-Eazy & Rich The Kid),83,0.00586,0.888,175711,0.74,0,0.218,-5.363,0.238,100.003,0.664,8
43665,David Allan Coe,Son of the South,37,0.128,0.482,233000,0.655,0,0.0999,-11.407,0.0389,158.644,0.584,4
46139,Kenny Chesney,Old Blue Chair,41,0.575,0.6459999999999999,204267,0.311,0,0.105,-10.662,0.0316,131.054,0.285,4
63830,Lady Antebellum,One Great Mystery,47,0.361,0.52,214813,0.523,0,0.231,-6.145,0.026,154.05,0.461,4
65731,JAY Z,Ni**as In Paris,74,0.0763,0.757,219320,0.882,0,0.251,-6.125,0.248,140.047,0.684,6
33123,Vince Gill,I Still Believe In You,54,0.716,0.565,239520,0.29,2.07e-05,0.11,-11.267,0.0262,135.10399999999998,0.236,4
89656,Yung Lean,Agony,55,0.942,0.578,214173,0.166,0.0069,0.103,-17.194,0.0335,99.891,0.318,8
21391,Seven Lions,Ocean (feat. Jonathan Mendelsohn) - Grant Remix,38,0.3,0.623,210081,0.825,0.00237,0.284,-6.788,0.0607,100.052,0.579,5
66414,The Game,All Eyez (feat. Jeremih),51,0.0571,0.419,215297,0.655,0,0.0962,-6.679,0.247,76.835,0.353,8
62594,Zero 7,If I Can't Have You,32,0.0282,0.285,206693,0.535,0.527,0.151,-7.824,0.0294,174.02700000000002,0.321,5
35160,Herobust,Move Mint - 4B Remix,45,0.0323,0.7909999999999999,188800,0.91,0.244,0.419,-1.993,0.295,75.027,0.305,5
54427,empty_field,God Bless The U.S.A. - Re-Recorded In Stereo,38,0.156,0.368,196933,0.45,0,0.107,-7.121,0.0276,139.217,0.184,4
28196,Michael Tippett,Concerto for Piano and Orchestra: II. Molto lente e tranquillo,34,0.933,0.226,543000,0.0604,0.902,0.0744,-29.584,0.0437,129.17,0.0399,3
74203,Zeds Dead,Undah Yuh Skirt feat. Mavado,36,0.00264,0.597,199554,0.929,0.0229,0.0888,-2.981,0.292,177.981,0.755,5
29460,Ahmad Jamal,Piano Solo 11,36,0.987,0.42,118533,0.0755,0.826,0.2019999999999999,-23.728,0.0389,135.81799999999998,0.176,7
46676,Aphex Twin,Icct Hedral,32,0.907,0.41,367053,0.878,0.922,0.155,-10.242,0.115,141.829,0.115,5
26334,empty_field,They're Red Hot - SA.2627-1,34,0.913,0.73,178853,0.244,0,0.0879,-14.235,0.369,114.782,0.7340000000000001,2
57107,LiSA,Akai Wana (Who Loves It?),35,0.0933,0.5820000000000001,253307,0.991,0.000503,0.368,-1.119,0.27,141.009,0.433,1
68342,Blockhead,It's Raining Clouds,42,0.00593,0.588,354000,0.662,0.657,0.123,-11.138,0.0602,168.042,0.503,7
31568,Yelawolf,Empty Bottles,56,0.0719,0.706,257333,0.875,0.0313,0.327,-6.202,0.0566,87.47399999999999,0.295,6
22298,empty_field,雨のち感情論,24,0.0114,0.503,235027,0.979,0,0.105,-5.135,0.0801,92,0.54,1
54173,Casey Donahew,That's Why We Ride,39,0.0148,0.654,183373,0.831,0,0.177,-3.733,0.0275,119.936,0.807,4
31765,Oblivians,Call the Police,28,0.0967,0.4479999999999999,213373,0.988,0,0.127,-4.28,0.0537,151.076,0.8440000000000001,2
75281,Robert Ellis,How I Love You,47,0.0386,0.434,192160,0.659,0.488,0.0891,-7.633,0.0683,129.32299999999998,0.385,4
70661,LAST ALLIANCE,ロンサムワールド,18,0.0259,0.57,255453,0.884,0.000521,0.126,-3.427,0.0494,135.003,0.562,1
70669,Kodak Black,Versatile,58,0.14,0.537,418628,0.7509999999999999,0,0.206,-4.082,0.3379999999999999,70.475,0.308,6
69872,Nina Simone,Wild Is The Wind - Live,44,0.946,0.311,416693,0.153,0.0051,0.0518,-16.363,0.0403,123,0.157,2
65068,Duckwrth,Start a Riot,69,0.0128,0.728,171467,0.727,0,0.0882,-3.585,0.206,143.144,0.89,0
45577,Wu-Tang Clan,Tearz,58,0.1889999999999999,0.914,257747,0.3939999999999999,0.000168,0.0982,-10.239,0.365,91.504,0.427,6
20924,Ludwig van Beethoven,"Diabelli Variations, Op. 120: Variation 9. Allegro pesante e risoluto",27,0.972,0.593,117667,0.22,0.868,0.139,-24.267,0.0618,67.084,0.428,3
74840,The Band,Mannish Boy (feat. Muddy Waters) - Concert Version,33,0.33,0.3379999999999999,400667,0.8390000000000001,0.0065,0.972,-6.277,0.273,179.33700000000002,0.525,2
71114,GoldLink,Bedtime Story,53,0.179,0.765,164212,0.802,3.31e-06,0.4589999999999999,-8.125,0.2789999999999999,115.073,0.397,6
79033,Thousand Foot Krutch,War of Change,59,0.00229,0.532,231667,0.878,0.000282,0.0771,-4.431,0.0326,104.026,0.579,0
56006,empty_field,Straight From The Heart,52,0.0814,0.578,211933,0.213,0,0.1159999999999999,-18.504,0.0277,84.77799999999999,0.317,9
27383,Shinedown,Call Me,59,0.4379999999999999,0.413,222200,0.445,0,0.111,-7.259,0.025,95.562,0.1169999999999999,0
71422,Nogizaka46,Anohi Bokuwa Tossani Usowo Tsuita,21,0.32,0.6629999999999999,253693,0.88,0,0.188,-3.471,0.0344,132.029,0.735,1
54743,"nothing,nowhere.",Letdown,61,0.181,0.556,279326,0.523,3.22e-06,0.109,-7.3,0.122,154.892,0.215,8
71756,Tony Bennett,Evenin',40,0.878,0.551,252707,0.17,0.00056,0.287,-13.017,0.0363,94.212,0.241,7
64440,The War On Drugs,Thinking Of A Place,60,0.385,0.481,670667,0.632,0.0817,0.1159999999999999,-7.117,0.0333,103.323,0.156,9
43294,Leroy Van Dyke,Walk On By,38,0.738,0.602,140160,0.488,0.00352,0.254,-11.649,0.031,134.218,0.97,4
86886,Paul Oakenfold,Starry Eyed Surprise,44,0.0195,0.721,228493,0.794,0.00013,0.283,-6.134,0.132,103.211,0.562,5
71518,Aaron Lewis,God And Guns,43,0.1159999999999999,0.61,225440,0.657,9.45e-06,0.239,-4.185,0.0242,141.993,0.304,0
24594,Black Pistol Fire,Fleet Foot,33,0.0114,0.373,196360,0.959,0,0.151,-3.855,0.243,106.123,0.205,2
69341,Kenny Chesney,Key Lime Pie,35,0.562,0.7959999999999999,280427,0.644,3.08e-05,0.243,-7.996,0.0575,115.968,0.7240000000000001,4
52911,ClariS,Eternally,15,0.247,0.6629999999999999,271413,0.983,0.28,0.103,-4.088,0.0505,118,0.62,1
71312,Pearl Jam,Porch,52,0.00372,0.326,210520,0.935,7.55e-06,0.302,-5.69,0.0698,135.762,0.17,0
80433,Yo Gotti,Down In the DM,65,0.00157,0.7759999999999999,182733,0.662,2.1e-05,0.0887,-7.016,0.0489,152.92700000000002,0.324,6
65708,Yasuharu Takanashi,Tsuioku - Kanashiki Tamashii -,27,0.446,0.2239999999999999,160467,0.249,0.114,0.1669999999999999,-11.527,0.0333,74.844,0.0361,1
33996,Volbeat,The Bliss,46,0.00063,0.517,283366,0.88,4.72e-06,0.135,-4.145,0.0456,146.937,0.417,0
61303,Four Tet,Angel Echoes - Jon Hopkins Remix,33,0.523,0.6809999999999999,306712,0.317,0.917,0.384,-14.024,0.0401,115.028,0.158,5
55828,empty_field,Underground River - opening version,35,0.5760000000000001,0.216,121573,0.302,0.00395,0.1119999999999999,-10.952,0.0339,60.52,0.0385,1
52606,Josh Thompson,Cold Beer With Your Name On It,52,0.0648,0.585,201080,0.687,0,0.0745,-4.473,0.0277,153.06,0.53,4
52014,Aretha Franklin,Walk On By,39,0.696,0.718,167360,0.282,0.00194,0.0838,-10.481,0.0275,97.866,0.5720000000000001,2
43316,Three Days Grace,Tell Me Why,53,0.00922,0.491,210733,0.8270000000000001,0.000377,0.217,-5.023,0.0415,158.904,0.472,0
55846,Queens of the Stone Age,Regular John,49,0.0194,0.342,277808,0.938,0.127,0.2739999999999999,-6.368,0.0325,145.546,0.758,0
88726,Meek Mill,1am,68,0.0038,0.901,163955,0.65,0,0.111,-4.137,0.0981,100.298,0.295,8
53933,Eugene Ormandy,"Adagio for Strings, Op.11",29,0.941,0.103,384507,0.0843,0.877,0.0841,-21.633,0.0443,85.613,0.0352,3
51238,Jo Stafford,No Other Love,55,0.957,0.385,181373,0.102,3.73e-05,0.1119999999999999,-13.165,0.0325,98.364,0.204,7
48880,Ashes Remain,Change My Life,37,0.0179,0.34,179453,0.7709999999999999,0,0.0804,-4.446,0.0372,174.12,0.568,0
85629,GARNiDELiA,Gravity,19,0.013,0.225,234720,0.912,5.83e-06,0.318,-2.714,0.105,77.97399999999999,0.5820000000000001,1
87762,Jauz,Soldier,44,0.0161,0.6829999999999999,182000,0.68,0,0.319,-5.861,0.0376,145.042,0.557,5
47598,Sammie,Daddy,59,0.316,0.657,221333,0.515,0,0.0924,-5.973,0.0485,135.10399999999998,0.4639999999999999,8
82621,Hello Sleepwalkers,21,15,0.0167,0.69,253320,0.66,0,0.0582,-5.343,0.0288,131.974,0.878,1
37012,Young Dolph,That's How I Feel,50,0.0121,0.7340000000000001,155063,0.626,4.34e-05,0.373,-4.55,0.256,149.977,0.542,6
85505,Iced Earth,Black Flag,39,0.000146,0.482,296640,0.95,0.0335,0.0776,-3.358,0.145,78.997,0.374,3
40972,empty_field,Welcome To Paradise,29,0.00446,0.764,317773,0.961,0.5870000000000001,0.278,-8.51,0.0594,119.962,0.7020000000000001,5
84402,Frédéric Chopin,"Polonaise-fantasie in A-Flat Major, Op. 61",39,0.993,0.302,753173,0.0917,0.882,0.1159999999999999,-22.605,0.039,135.85,0.0411,3
83784,Young Dolph,Play Wit Yo' Bitch,61,0.00476,0.784,310399,0.457,0,0.25,-7.615,0.314,75.961,0.281,8
25306,Lecrae,Broke,54,0.0346,0.74,179880,0.6509999999999999,1.02e-06,0.123,-4.932,0.242,120.106,0.176,9
90774,Chuck Berry,Let It Rock - Single Version,38,0.5920000000000001,0.61,102800,0.718,2.98e-05,0.186,-12.337,0.0613,164.868,0.929,2
79618,Johann Sebastian Bach,"French Suite No. 1 in D Minor, BWV 812: I. Allemande - Remastered",46,0.995,0.402,93227,0.252,0.8490000000000001,0.14,-22.52,0.0485,99.945,0.964,3
51914,Wolfgang Amadeus Mozart,"Piano Concerto No. 24 in C Minor, K. 491: II. Larghetto (Live)",0,0.957,0.1669999999999999,473573,0.0301,0.0725,0.108,-33.443,0.0369,90.526,0.124,3
79543,N.O.R.E.,"Oye Mi Canto (with Tego Calderon, Nina Sky, Gemstar, Big Mato)",54,0.287,0.652,236000,0.942,1.24e-06,0.29,-4.845,0.0471,96.009,0.964,6
28357,Bayside,Blame It On Bad Luck,42,0.000981,0.397,206333,0.703,0,0.124,-6.244,0.0519,84.264,0.417,0
73544,Jack Broadbent,Slide it in,31,0.82,0.501,1016034,0.24,0.617,0.2269999999999999,-15.419,0.0804,144.549,0.413,2
53424,Jackie Mendoza,Islands,30,0.0102,0.55,236847,0.768,0.182,0.82,-6.927,0.0305,167.972,0.335,5
82882,Yo Gotti,Standing in the Kitchen,53,0.0944,0.674,199375,0.58,0,0.1939999999999999,-6.216,0.0548,75.033,0.265,6
84797,Kenny Chesney,Bucket,42,0.0341,0.608,197453,0.962,0,0.0768,-2.859,0.0451,113.069,0.763,4
83699,Boney James,Either Way,35,0.247,0.561,248160,0.5760000000000001,0,0.161,-8.452,0.065,147.224,0.32,7
72496,Domenico Scarlatti,"Sonata in A Minor, K 59 (L 241)",54,0.994,0.31,244093,0.156,0.879,0.0894,-22.46,0.0411,87.92200000000001,0.3779999999999999,3
78436,Russ,Maybe,60,0.0704,0.787,174880,0.6659999999999999,0,0.0935,-7.719,0.0522,143.016,0.389,6
32218,Johann Sebastian Bach,"Unaccompanied Cello Suite No. 4 in E-Flat Major, BWV 1010: II. Allemande",37,0.983,0.273,263813,0.0272,0.892,0.103,-27.581,0.0691,75.095,0.38,3
59591,empty_field,Sinner,55,0.1119999999999999,0.5720000000000001,241573,0.625,0.214,0.0521,-3.339,0.0253,81.98,0.517,4
85329,Linked Horizon,Shoukei to Shikabane no Michi [TV Size],59,0.226,0.408,90090,0.943,0,0.352,-4.579,0.0913,178.076,0.807,1
89062,Kasabian,Processed Beats,48,0.00117,0.652,187800,0.7440000000000001,0.0153,0.18,-8.903,0.0248,106.758,0.619,5
70573,Philip Glass,Dead Things,36,0.974,0.326,264600,0.0413,0.951,0.128,-21.02,0.0324,96.38,0.0347,3
29783,JJ Heller,Hand to Hold,45,0.612,0.547,231606,0.313,7.97e-06,0.111,-7.982,0.0315,133.737,0.261,0
56935,Billy Dean,Billy The Kid,37,0.126,0.574,189240,0.713,0,0.135,-6.165,0.0252,168.393,0.754,4
89752,empty_field,Stockholm Sweetnin',63,0.835,0.609,475680,0.299,0.899,0.113,-11.617,0.0425,120.074,0.305,7
24735,The Dead Weather,Bone House,25,0.00773,0.53,206800,0.8959999999999999,0.00303,0.0833,-5.489,0.1369999999999999,123.602,0.243,2
89253,Thomas Rhett,When We’re 80,53,0.0371,0.725,176987,0.687,5.27e-06,0.1009999999999999,-4.806,0.0247,95.007,0.655,4
49615,Hollywood Undead,California Dreaming,58,3.16e-05,0.503,234775,0.967,0,0.299,-2.492,0.176,95.006,0.254,8
34434,George Howard,Luv N' Haight,33,0.2339999999999999,0.841,190867,0.534,0.7759999999999999,0.147,-7.883,0.0344,93.609,0.659,7
64864,Robert Westaway,Bouree in E Minor - J.S. Bach,30,0.994,0.629,104880,0.255,0.933,0.11,-18.012,0.0814,117.038,0.706,3
91179,Alice In Chains,Again,47,0.000707,0.55,245000,0.868,0.0245,0.121,-6.243,0.0461,123.153,0.405,0
68674,Capcom Sound Team,SLASH BEASTLEO STAGE,18,0.00301,0.516,167107,0.665,0.6459999999999999,0.0946,-8.035,0.032,155.131,0.0396,1
52365,Steely Dan,My Old School,53,0.326,0.725,346467,0.65,0.000369,0.0518,-10.414,0.0591,125.032,0.953,2
55484,Kodak Black,Skrt,66,0.585,0.901,224865,0.352,0,0.122,-10.038,0.0916,111.065,0.1989999999999999,6
34792,50 Cent,Patiently Waiting,65,0.276,0.6990000000000001,288880,0.688,0,0.359,-2.426,0.291,79.02,0.537,8
75249,Brantley Gilbert,Three Feet Of Water,40,0.919,0.344,233613,0.263,0,0.109,-10.521,0.0315,79.786,0.352,4
79003,Slipknot,"Vermilion, Pt. 2",64,0.3339999999999999,0.589,224320,0.442,0.000424,0.0987,-8.517,0.0291,122.688,0.0904,0
46087,PnB Rock,Issues (feat. Russ),65,0.203,0.655,232857,0.642,2.3e-05,0.11,-6.758,0.0729,83.97399999999999,0.208,6
85965,Jerrod Niemann,Zero to Crazy,37,0.145,0.71,180440,0.85,0,0.86,-5.686,0.0356,120.047,0.962,4
77280,Fetty Wap,No Days Off (feat. Monty),49,0.0407,0.6809999999999999,304200,0.57,0,0.105,-5.829,0.136,135.121,0.153,6
34748,Curtis (冷炫忱),Rara (feat. Lexie Liu),28,0.00327,0.545,195600,0.928,0.1369999999999999,0.428,-3.873,0.0334,149.969,0.34,5
38845,Kanye West,All Of The Lights,75,0.0796,0.541,299613,0.8029999999999999,1.7100000000000002e-05,0.176,-3.284,0.0738,142.135,0.221,8
